"id";"product_id";"data";"created_at";"updated_at"
"439";"200";"{""old"":{""id"":""200"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""200"",""current_number"":""212"",""name"":""La Sirena - La Sirena Original Corona"",""artikul_number"":""212"",""price_per_piece"":""695"",""pieces"":""20"",""package_price"":""139.00"",""status"":""active"",""state"":""new"",""date_changed"":""17.07.2018""}}";"2020-11-30 12:26:34";"2020-11-30 12:26:34"
"440";"201";"{""old"":{""id"":""201"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""201"",""current_number"":""213"",""name"":""La Sirena - La Sirena Original Robusto"",""artikul_number"":""213"",""price_per_piece"":""750"",""pieces"":""20"",""package_price"":""150.00"",""status"":""active"",""state"":""new"",""date_changed"":""17.07.2018""}}";"2020-11-30 12:27:01";"2020-11-30 12:27:01"
"441";"202";"{""old"":{""id"":""202"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""202"",""current_number"":""214"",""name"":""La Sirena - La Sirena Original Churchill"",""artikul_number"":""214"",""price_per_piece"":""860"",""pieces"":""20"",""package_price"":""172.00"",""status"":""active"",""state"":""new"",""date_changed"":""17.07.2018""}}";"2020-11-30 12:27:15";"2020-11-30 12:27:15"
"442";"203";"{""old"":{""id"":""203"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""203"",""current_number"":""215"",""name"":""La Sirena - La Sirena Original Belicoso"",""artikul_number"":""215"",""price_per_piece"":""850"",""pieces"":""20"",""package_price"":""170.00"",""status"":""active"",""state"":""new"",""date_changed"":""17.07.2018""}}";"2020-11-30 12:27:28";"2020-11-30 12:27:28"
"443";"204";"{""old"":{""id"":""204"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""204"",""current_number"":""216"",""name"":""La Sirena - La Sirena Original Gran Toro"",""artikul_number"":""216"",""price_per_piece"":""900"",""pieces"":""20"",""package_price"":""180.00"",""status"":""active"",""state"":""new"",""date_changed"":""17.07.2018""}}";"2020-11-30 12:27:37";"2020-11-30 12:27:37"
"444";"205";"{""old"":{""id"":""205"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""205"",""current_number"":""217"",""name"":""La Sirena - La Sirena Original Box Pressed Lancero"",""artikul_number"":""217"",""price_per_piece"":""890"",""pieces"":""10"",""package_price"":""89.00"",""status"":""active"",""state"":""new"",""date_changed"":""17.07.2018""}}";"2020-11-30 12:28:10";"2020-11-30 12:28:10"
"445";"206";"{""old"":{""id"":""206"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""206"",""current_number"":""218"",""name"":""La Sirena - La Sirena Original Corona"",""artikul_number"":""218"",""price_per_piece"":""725"",""pieces"":""10"",""package_price"":""72.50"",""status"":""active"",""state"":""new"",""date_changed"":""17.07.2018""}}";"2020-11-30 12:28:56";"2020-11-30 12:28:56"
"446";"207";"{""old"":{""id"":""207"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""207"",""current_number"":""219"",""name"":""La Sirena - La Sirena Original Robusto"",""artikul_number"":""219"",""price_per_piece"":""750"",""pieces"":""10"",""package_price"":""75.00"",""status"":""active"",""state"":""new"",""date_changed"":""17.07.2018""}}";"2020-11-30 12:29:19";"2020-11-30 12:29:19"
"447";"208";"{""old"":{""id"":""208"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""208"",""current_number"":""220"",""name"":""La Sirena - La Sirena Original Churchill"",""artikul_number"":""220"",""price_per_piece"":""875"",""pieces"":""10"",""package_price"":""87.50"",""status"":""active"",""state"":""new"",""date_changed"":""17.07.2018""}}";"2020-11-30 12:29:34";"2020-11-30 12:29:34"
"448";"209";"{""old"":{""id"":""209"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""209"",""current_number"":""221"",""name"":""La Sirena - La Sirena Original Belicoso"",""artikul_number"":""221"",""price_per_piece"":""825"",""pieces"":""10"",""package_price"":""82.50"",""status"":""active"",""state"":""new"",""date_changed"":""17.07.2018""}}";"2020-11-30 12:29:55";"2020-11-30 12:29:55"
"449";"210";"{""old"":{""id"":""210"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""210"",""current_number"":""222"",""name"":""La Sirena - La Sirena Original Gran Toro"",""artikul_number"":""222"",""price_per_piece"":""900"",""pieces"":""10"",""package_price"":""90.00"",""status"":""active"",""state"":""new"",""date_changed"":""17.07.2018""}}";"2020-11-30 12:30:05";"2020-11-30 12:30:05"
"450";"211";"{""old"":{""id"":""211"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""211"",""current_number"":""223"",""name"":""La Sirena - La Sirena LT Robusto"",""artikul_number"":""223"",""price_per_piece"":""725"",""pieces"":""20"",""package_price"":""145.00"",""status"":""active"",""state"":""new"",""date_changed"":""17.07.2018""}}";"2020-11-30 12:30:13";"2020-11-30 12:30:13"
"451";"212";"{""old"":{""id"":""212"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""212"",""current_number"":""224"",""name"":""La Sirena - La Sirena LT Toro"",""artikul_number"":""224"",""price_per_piece"":""750"",""pieces"":""20"",""package_price"":""150.00"",""status"":""active"",""state"":""new"",""date_changed"":""17.07.2018""}}";"2020-11-30 12:42:28";"2020-11-30 12:42:28"
"452";"213";"{""old"":{""id"":""213"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""213"",""current_number"":""225"",""name"":""La Sirena - La Sirena LT Double Corona"",""artikul_number"":""225"",""price_per_piece"":""775"",""pieces"":""20"",""package_price"":""155.00"",""status"":""active"",""state"":""new"",""date_changed"":""17.07.2018""}}";"2020-11-30 12:42:39";"2020-11-30 12:42:39"
"453";"214";"{""old"":{""id"":""214"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""214"",""current_number"":""226"",""name"":""La Sirena - La Sirena LT Gran Toro"",""artikul_number"":""226"",""price_per_piece"":""800"",""pieces"":""20"",""package_price"":""160.00"",""status"":""active"",""state"":""new"",""date_changed"":""17.07.2018""}}";"2020-11-30 12:42:48";"2020-11-30 12:42:48"
"454";"215";"{""old"":{""id"":""215"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""215"",""current_number"":""227"",""name"":""La Sirena - Merlion by La Sirena Robusto"",""artikul_number"":""227"",""price_per_piece"":""750"",""pieces"":""20"",""package_price"":""150.00"",""status"":""active"",""state"":""new"",""date_changed"":""17.07.2018""}}";"2020-11-30 12:42:59";"2020-11-30 12:42:59"
"455";"216";"{""old"":{""id"":""216"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""216"",""current_number"":""228"",""name"":""La Sirena - Merlion by La Sirena Toro"",""artikul_number"":""228"",""price_per_piece"":""825"",""pieces"":""20"",""package_price"":""165.00"",""status"":""active"",""state"":""new"",""date_changed"":""17.07.2018""}}";"2020-11-30 12:43:17";"2020-11-30 12:43:17"
"456";"217";"{""old"":{""id"":""217"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""217"",""current_number"":""229"",""name"":""La Sirena - Merlion by La Sirena Gran Toro"",""artikul_number"":""229"",""price_per_piece"":""900"",""pieces"":""20"",""package_price"":""180.00"",""status"":""active"",""state"":""new"",""date_changed"":""17.07.2018""}}";"2020-11-30 12:43:28";"2020-11-30 12:43:28"
"457";"218";"{""old"":{""id"":""218"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""218"",""current_number"":""230"",""name"":""La Sirena - Merlion Maduro by La Sirena Robusto"",""artikul_number"":""230"",""price_per_piece"":""750"",""pieces"":""15"",""package_price"":""112.50"",""status"":""active"",""state"":""new"",""date_changed"":""17.07.2018""}}";"2020-11-30 12:44:01";"2020-11-30 12:44:01"
"458";"219";"{""old"":{""id"":""219"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""219"",""current_number"":""231"",""name"":""La Sirena - Merlion Maduro by La Sirena Toro"",""artikul_number"":""231"",""price_per_piece"":""825"",""pieces"":""15"",""package_price"":""123.75"",""status"":""active"",""state"":""new"",""date_changed"":""17.07.2018""}}";"2020-11-30 12:44:20";"2020-11-30 12:44:20"
"459";"220";"{""old"":{""id"":""220"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""220"",""current_number"":""232"",""name"":""La Sirena - Merlion Maduro by La Sirena Super Toro"",""artikul_number"":""232"",""price_per_piece"":""900"",""pieces"":""15"",""package_price"":""135.00"",""status"":""active"",""state"":""new"",""date_changed"":""17.07.2018""}}";"2020-11-30 12:44:39";"2020-11-30 12:44:39"
"460";"221";"{""old"":{""id"":""221"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""221"",""current_number"":""233"",""name"":""La Sirena - Oceano by La Sirena Corona"",""artikul_number"":""233"",""price_per_piece"":""725"",""pieces"":""20"",""package_price"":""145.00"",""status"":""active"",""state"":""new"",""date_changed"":""17.07.2018""}}";"2020-11-30 12:44:51";"2020-11-30 12:44:51"
"461";"222";"{""old"":{""id"":""222"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""222"",""current_number"":""234"",""name"":""La Sirena - Oceano by La Sirena Robusto"",""artikul_number"":""234"",""price_per_piece"":""750"",""pieces"":""20"",""package_price"":""150.00"",""status"":""active"",""state"":""new"",""date_changed"":""17.07.2018""}}";"2020-11-30 12:45:04";"2020-11-30 12:45:04"
"462";"223";"{""old"":{""id"":""223"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""223"",""current_number"":""235"",""name"":""La Sirena - Oceano by La Sirena Belicoso"",""artikul_number"":""235"",""price_per_piece"":""825"",""pieces"":""20"",""package_price"":""165.00"",""status"":""active"",""state"":""new"",""date_changed"":""17.07.2018""}}";"2020-11-30 12:45:16";"2020-11-30 12:45:16"
"463";"224";"{""old"":{""id"":""224"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""224"",""current_number"":""236"",""name"":""La Sirena - Oceano by La Sirena Gran Toro"",""artikul_number"":""236"",""price_per_piece"":""900"",""pieces"":""20"",""package_price"":""180.00"",""status"":""active"",""state"":""new"",""date_changed"":""17.07.2018""}}";"2020-11-30 12:45:39";"2020-11-30 12:45:39"
"464";"225";"{""old"":{""id"":""225"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""225"",""current_number"":""237"",""name"":""La Sirena - Oceano by La Sirena Limited Perfecto Shape"",""artikul_number"":""237"",""price_per_piece"":""825"",""pieces"":""20"",""package_price"":""165.00"",""status"":""active"",""state"":""new"",""date_changed"":""17.07.2018""}}";"2020-11-30 12:45:52";"2020-11-30 12:45:52"
"465";"226";"{""old"":{""id"":""226"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""226"",""current_number"":""238"",""name"":""La Sirena - Porthole by La Sirena Oscuro Gordo"",""artikul_number"":""238"",""price_per_piece"":""625"",""pieces"":""25"",""package_price"":""156.25"",""status"":""active"",""state"":""new"",""date_changed"":""17.07.2018""}}";"2020-11-30 12:46:06";"2020-11-30 12:46:06"
"466";"227";"{""old"":{""id"":""227"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""227"",""current_number"":""239"",""name"":""La Sirena - Porthole by La Sirena Oscuro Corona"",""artikul_number"":""239"",""price_per_piece"":""550"",""pieces"":""25"",""package_price"":""137.50"",""status"":""active"",""state"":""new"",""date_changed"":""17.07.2018""}}";"2020-11-30 12:46:20";"2020-11-30 12:46:20"
"467";"228";"{""old"":{""id"":""228"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""228"",""current_number"":""240"",""name"":""La Sirena - Porthole by La Sirena Connecticut Toro"",""artikul_number"":""240"",""price_per_piece"":""575"",""pieces"":""25"",""package_price"":""143.75"",""status"":""active"",""state"":""new"",""date_changed"":""17.07.2018""}}";"2020-11-30 12:46:34";"2020-11-30 12:46:34"
"468";"167";"{""old"":{""id"":""167"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""167"",""current_number"":""179"",""name"":""La Regenta Classic Coronas Tubular"",""artikul_number"":""179"",""price_per_piece"":""610"",""pieces"":""3"",""package_price"":""18.30"",""status"":""active"",""state"":""new"",""date_changed"":""12.07.2018""}}";"2020-11-30 12:47:33";"2020-11-30 12:47:33"
"469";"168";"{""old"":{""id"":""168"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""168"",""current_number"":""180"",""name"":""La Regenta Classic Coronas"",""artikul_number"":""180"",""price_per_piece"":""525"",""pieces"":""5"",""package_price"":""26.25"",""status"":""active"",""state"":""new"",""date_changed"":""12.07.2018""}}";"2020-11-30 12:47:48";"2020-11-30 12:47:48"
